"type","begin_time","frequency","count","created with version","exported with version","project","last_name","first_name","born","sex","measurement_date","record_name"
"record","0.00000","2000","33640","Noraxon MR3 3.20.68","3.20.68","Kevin test","KEVIN","","","male","2025-07-17T16:09:36.565+08:00","EMG 2 channel recording-3"

"time","Activity","Marker","RT VMO (uV)","RT SEMITEND. (uV)"
0.33650,,,6.077502031,5.185407033
0.33700,,,6.077502031,5.795795848
0.33750,,,4.551529992,5.490601441
0.33800,,,2.109974731,5.185407033
0.33850,,,0.8891970999,4.880212625
0.33900,,,0.5840026922,5.185407033
0.33950,,,-0.0263861232,5.185407033
0.34000,,,-0.9419693463,4.575018218
0.34050,,,-2.162746977,4.26982381
0.34100,,,-1.857552569,4.880212625
0.34150,,,-2.162746977,6.100990256
0.34200,,,-3.383524608,5.795795848
0.34250,,,-3.993913423,4.880212625
0.34300,,,-3.0783302,5.185407033
0.34350,,,-0.9419693463,6.711379072
0.34400,,,-0.0263861232,8.23735111
0.34450,,,0.2788082845,7.321767887
0.34500,,,0.2788082845,5.185407033
0.34550,,,0.2788082845,3.964629402
0.34600,,,0.2788082845,4.575018218
0.34650,,,0.5840026922,4.880212625
0.34700,,,1.804780323,3.964629402
0.34750,,,2.109974731,3.049046179
0.34800,,,0.5840026922,3.659434994
0.34850,,,-1.552358162,3.964629402
0.34900,,,-3.0783302,2.743851771
0.34950,,,-1.552358162,1.523074141
0.35000,,,0.8891970999,3.049046179
0.35050,,,3.330752362,5.795795848
0.35100,,,3.941141177,7.016573479
0.35150,,,3.025557954,5.795795848
0.35200,,,2.109974731,4.575018218
0.35250,,,2.720363546,5.185407033
0.35300,,,3.941141177,7.016573479
0.35350,,,4.551529992,7.626962295
0.35400,,,3.941141177,7.321767887
0.35450,,,2.415169138,7.932156702
0.35500,,,1.194391508,8.847739925
0.35550,,,-0.0263861232,9.152934333
0.35600,,,-0.9419693463,7.626962295
0.35650,,,-1.857552569,5.490601441
0.35700,,,-2.773135793,4.575018218
0.35750,,,-3.993913423,4.880212625
0.35800,,,-5.519885462,5.185407033
0.35850,,,-6.435468685,4.575018218
0.35900,,,-7.0458575,4.26982381
0.35950,,,-8.266635131,4.880212625
0.36000,,,-9.182218354,5.185407033
0.36050,,,-8.571829539,4.575018218
0.36100,,,-6.435468685,3.964629402
0.36150,,,-4.909496646,4.26982381
0.36200,,,-4.299107831,4.880212625
0.36250,,,-2.467941385,4.575018218
0.36300,,,0.5840026922,3.049046179
0.36350,,,3.330752362,1.828268548
0.36400,,,3.025557954,1.828268548
0.36450,,,1.499585915,2.743851771
0.36500,,,1.194391508,3.659434994
0.36550,,,3.025557954,3.659434994
0.36600,,,4.8567244,3.659434994
0.36650,,,6.077502031,3.964629402
0.36700,,,6.993085254,4.575018218
0.36750,,,7.908668477,4.880212625
0.36800,,,8.213862885,3.964629402
0.36850,,,8.519057292,2.438657364
0.36900,,,7.908668477,2.743851771
0.36950,,,6.687890846,4.880212625
0.37000,,,5.161918808,6.711379072
0.37050,,,3.941141177,5.795795848
0.37100,,,2.720363546,4.26982381
0.37150,,,-0.0263861232,4.575018218
0.37200,,,-4.909496646,4.575018218
0.37250,,,-8.571829539,2.743851771
0.37300,,,-9.182218354,-0.3080923056
0.37350,,,-7.351051908,-0.6132867133
0.37400,,,-5.214691054,1.523074141
0.37450,,,-3.688719016,2.133462956
0.37500,,,-2.773135793,1.217879733
0.37550,,,-2.773135793,1.217879733
0.37600,,,-3.0783302,3.049046179
0.37650,,,-2.773135793,3.964629402
0.37700,,,-1.247163754,3.354240587
0.37750,,,-0.6367749386,2.438657364
0.37800,,,-2.162746977,3.049046179
0.37850,,,-4.299107831,3.659434994
0.37900,,,-4.604302239,2.438657364
0.37950,,,-2.773135793,1.217879733
0.38000,,,-0.9419693463,1.523074141
0.38050,,,-0.3315805309,2.438657364
0.38100,,,0.2788082845,1.828268548
0.38150,,,1.499585915,0.9126853252
0.38200,,,2.415169138,2.133462956
0.38250,,,2.720363546,3.964629402
0.38300,,,2.109974731,4.880212625
0.38350,,,1.804780323,4.575018218
0.38400,,,1.804780323,4.575018218
0.38450,,,2.109974731,3.964629402
0.38500,,,2.720363546,3.354240587
0.38550,,,3.025557954,2.743851771
0.38600,,,2.720363546,3.354240587
0.38650,,,2.415169138,4.26982381
0.38700,,,2.109974731,4.26982381
0.38750,,,2.415169138,3.964629402
0.38800,,,2.109974731,3.964629402
0.38850,,,1.804780323,4.880212625
0.38900,,,1.194391508,4.575018218
0.38950,,,0.8891970999,3.964629402
0.39000,,,1.194391508,3.354240587
0.39050,,,1.804780323,3.354240587
0.39100,,,2.109974731,3.049046179
0.39150,,,1.499585915,2.438657364
0.39200,,,-0.3315805309,2.133462956
0.39250,,,-2.467941385,2.743851771
0.39300,,,-3.0783302,3.354240587
0.39350,,,-2.162746977,3.964629402
0.39400,,,-1.247163754,5.490601441
0.39450,,,-0.6367749386,6.406184664
0.39500,,,-0.9419693463,5.490601441
0.39550,,,-1.247163754,4.26982381
0.39600,,,-1.247163754,4.26982381
0.39650,,,-0.9419693463,4.880212625
0.39700,,,-0.0263861232,4.26982381
0.39750,,,0.5840026922,2.743851771
0.39800,,,-0.0263861232,1.523074141
0.39850,,,-0.9419693463,2.438657364
0.39900,,,-0.6367749386,3.964629402
0.39950,,,-0.0263861232,3.964629402
0.40000,,,-0.0263861232,3.659434994
0.40050,,,-1.247163754,3.659434994
0.40100,,,-0.9419693463,4.26982381
0.40150,,,0.8891970999,5.185407033
0.40200,,,3.330752362,5.185407033
0.40250,,,4.246335585,4.26982381
0.40300,,,3.635946769,3.964629402
0.40350,,,3.330752362,3.964629402
0.40400,,,3.025557954,4.575018218
0.40450,,,1.804780323,4.26982381
0.40500,,,-0.0263861232,3.964629402
0.40550,,,-0.3315805309,3.964629402
0.40600,,,0.2788082845,5.185407033
0.40650,,,0.8891970999,5.795795848
0.40700,,,0.2788082845,4.575018218
0.40750,,,-0.3315805309,3.354240587
0.40800,,,-0.0263861232,3.354240587
0.40850,,,2.109974731,4.26982381
0.40900,,,3.025557954,4.880212625
0.40950,,,1.804780323,4.880212625
0.41000,,,-0.6367749386,4.880212625
0.41050,,,-1.857552569,5.490601441
0.41100,,,-2.162746977,5.490601441
0.41150,,,-1.857552569,4.575018218
0.41200,,,-1.247163754,4.26982381
0.41250,,,-0.0263861232,4.575018218
0.41300,,,0.8891970999,5.185407033
0.41350,,,0.8891970999,4.575018218
0.41400,,,0.2788082845,3.964629402
0.41450,,,0.5840026922,3.354240587
0.41500,,,2.109974731,3.659434994
0.41550,,,3.025557954,4.26982381
0.41600,,,2.720363546,5.185407033
0.41650,,,2.720363546,4.880212625
0.41700,,,3.025557954,4.575018218
0.41750,,,2.109974731,5.185407033
0.41800,,,-0.0263861232,6.406184664
0.41850,,,-0.9419693463,7.321767887
0.41900,,,-0.0263861232,6.711379072
0.41950,,,0.5840026922,6.100990256
0.42000,,,0.2788082845,6.406184664
0.42050,,,-0.0263861232,7.016573479
0.42100,,,1.194391508,7.321767887
0.42150,,,3.330752362,7.321767887
0.42200,,,4.551529992,7.626962295
0.42250,,,4.551529992,7.626962295
0.42300,,,3.941141177,7.321767887
0.42350,,,4.246335585,6.406184664
0.42400,,,4.551529992,5.490601441
0.42450,,,4.8567244,5.185407033
0.42500,,,4.246335585,5.185407033
0.42550,,,3.025557954,5.185407033
0.42600,,,1.499585915,5.490601441
0.42650,,,0.8891970999,6.100990256
0.42700,,,0.8891970999,6.100990256
0.42750,,,-0.6367749386,5.795795848
0.42800,,,-3.993913423,3.964629402
0.42850,,,-7.0458575,0.9126853252
0.42900,,,-7.961440723,-0.918481121
0.42950,,,-6.435468685,-0.6132867133
0.43000,,,-3.993913423,0.6074909175
0.43050,,,-1.247163754,1.523074141
0.43100,,,0.2788082845,2.133462956
0.43150,,,1.194391508,3.354240587
0.43200,,,2.109974731,4.575018218
0.43250,,,3.941141177,4.575018218
0.43300,,,4.551529992,3.049046179
0.43350,,,1.804780323,2.133462956
0.43400,,,-1.552358162,2.743851771
0.43450,,,-2.162746977,3.964629402
0.43500,,,0.2788082845,3.964629402
0.43550,,,1.194391508,3.659434994
0.43600,,,-0.9419693463,3.964629402
0.43650,,,-3.0783302,4.880212625
0.43700,,,-0.9419693463,5.490601441
0.43750,,,1.804780323,5.795795848
0.43800,,,2.109974731,6.100990256
0.43850,,,-0.0263861232,6.100990256
0.43900,,,-1.552358162,5.490601441
0.43950,,,-2.162746977,3.964629402
0.44000,,,-3.0783302,2.133462956
0.44050,,,-4.604302239,1.523074141
0.44100,,,-4.299107831,2.133462956
0.44150,,,-3.0783302,3.049046179
0.44200,,,-3.688719016,3.659434994
0.44250,,,-6.130274277,3.354240587
0.44300,,,-7.656246316,2.743851771
0.44350,,,-7.0458575,1.828268548
0.44400,,,-6.435468685,1.828268548
0.44450,,,-6.740663093,1.828268548
0.44500,,,-6.130274277,2.133462956
0.44550,,,-3.688719016,2.133462956
0.44600,,,-1.247163754,2.133462956
0.44650,,,-0.9419693463,1.828268548
0.44700,,,-2.773135793,1.523074141
0.44750,,,-4.299107831,1.217879733
0.44800,,,-4.299107831,0.9126853252
0.44850,,,-3.383524608,1.217879733
0.44900,,,-1.857552569,2.743851771
0.44950,,,-0.6367749386,4.880212625
0.45000,,,-0.0263861232,6.711379072
0.45050,,,-0.0263861232,5.795795848
0.45100,,,-0.3315805309,3.964629402
0.45150,,,-1.247163754,3.049046179
0.45200,,,-2.467941385,4.26982381
0.45250,,,-3.688719016,5.490601441
0.45300,,,-4.909496646,5.185407033
0.45350,,,-5.519885462,4.26982381
0.45400,,,-5.519885462,4.880212625
0.45450,,,-4.604302239,6.406184664
0.45500,,,-3.0783302,7.016573479
0.45550,,,-1.552358162,5.490601441
0.45600,,,-1.247163754,3.964629402
0.45650,,,-1.247163754,3.964629402
0.45700,,,-0.3315805309,4.26982381
0.45750,,,1.194391508,4.880212625
0.45800,,,3.635946769,4.880212625
0.45850,,,4.8567244,5.185407033
0.45900,,,3.635946769,5.185407033
0.45950,,,1.804780323,5.185407033
0.46000,,,-0.0263861232,5.490601441
0.46050,,,-0.9419693463,5.185407033
0.46100,,,-1.247163754,3.964629402
0.46150,,,-0.9419693463,2.438657364
0.46200,,,-0.0263861232,1.828268548
0.46250,,,0.5840026922,3.049046179
0.46300,,,0.5840026922,3.659434994
0.46350,,,0.8891970999,3.049046179
0.46400,,,1.804780323,2.438657364
0.46450,,,3.330752362,3.659434994
0.46500,,,4.551529992,5.185407033
0.46550,,,4.246335585,6.100990256
0.46600,,,3.025557954,5.490601441
0.46650,,,2.415169138,5.185407033
0.46700,,,3.330752362,6.100990256
0.46750,,,5.161918808,7.321767887
0.46800,,,5.772307623,7.932156702
0.46850,,,5.161918808,7.321767887
0.46900,,,4.8567244,6.711379072
0.46950,,,6.993085254,6.406184664
0.47000,,,9.434640516,6.711379072
0.47050,,,9.739834923,7.016573479
0.47100,,,6.687890846,6.711379072
0.47150,,,3.025557954,6.100990256
0.47200,,,-0.3315805309,5.795795848
0.47250,,,-4.604302239,5.185407033
0.47300,,,-10.40299599,3.659434994
0.47350,,,-14.37052329,1.523074141
0.47400,,,-13.76013447,0.6074909175
0.47450,,,-9.79260717,1.523074141
0.47500,,,-6.740663093,3.354240587
0.47550,,,-5.82507987,4.575018218
0.47600,,,-4.909496646,5.795795848
0.47650,,,-1.552358162,7.626962295
0.47700,,,2.109974731,8.847739925
0.47750,,,3.635946769,8.542545518
0.47800,,,2.109974731,7.016573479
0.47850,,,-0.0263861232,4.880212625
0.47900,,,-0.6367749386,3.354240587
0.47950,,,-0.6367749386,1.523074141
0.48000,,,-1.552358162,0.9126853252
0.48050,,,-2.467941385,1.523074141
0.48100,,,-2.467941385,1.828268548
0.48150,,,-0.9419693463,1.217879733
0.48200,,,-0.3315805309,0.3022965098
0.48250,,,-1.552358162,0.9126853252
0.48300,,,-1.857552569,2.133462956
0.48350,,,-0.0263861232,2.438657364
0.48400,,,1.804780323,2.438657364
0.48450,,,0.8891970999,3.049046179
0.48500,,,-1.552358162,3.964629402
0.48550,,,-1.857552569,3.659434994
0.48600,,,0.8891970999,2.133462956
0.48650,,,3.941141177,2.133462956
0.48700,,,4.551529992,3.964629402
0.48750,,,4.246335585,5.795795848
0.48800,,,5.161918808,5.185407033
0.48850,,,6.382696439,3.964629402
0.48900,,,6.382696439,3.964629402
0.48950,,,5.467113215,3.964629402
0.49000,,,4.8567244,3.354240587
0.49050,,,4.8567244,2.133462956
0.49100,,,4.8567244,2.133462956
0.49150,,,4.551529992,2.743851771
0.49200,,,4.551529992,2.438657364
0.49250,,,4.551529992,1.523074141
0.49300,,,3.941141177,1.217879733
0.49350,,,2.720363546,2.133462956
0.49400,,,2.720363546,2.743851771
0.49450,,,4.246335585,2.438657364
0.49500,,,4.8567244,2.743851771
0.49550,,,2.720363546,2.743851771
0.49600,,,-0.0263861232,1.523074141
0.49650,,,-1.552358162,-0.918481121
0.49700,,,-0.3315805309,-2.139258752
0.49750,,,0.8891970999,-1.223675529
0.49800,,,0.5840026922,0.3022965098
0.49850,,,-0.6367749386,0.9126853252
0.49900,,,-1.552358162,1.523074141
0.49950,,,-0.6367749386,2.743851771
0.50000,,,0.8891970999,3.659434994
0.50050,,,2.720363546,2.438657364
0.50100,,,3.941141177,0.9126853252
0.50150,,,4.551529992,0.9126853252
0.50200,,,4.551529992,2.438657364
0.50250,,,5.467113215,3.659434994
0.50300,,,6.687890846,3.964629402
0.50350,,,6.687890846,3.964629402
0.50400,,,4.246335585,4.26982381
0.50450,,,2.109974731,4.575018218
0.50500,,,1.804780323,4.26982381
0.50550,,,1.804780323,3.659434994
0.50600,,,-0.3315805309,3.659434994
0.50650,,,-4.299107831,3.354240587
0.50700,,,-5.519885462,3.354240587
0.50750,,,-3.0783302,3.659434994
0.50800,,,-0.6367749386,3.964629402
0.50850,,,-0.0263861232,4.575018218
0.50900,,,-0.0263861232,4.575018218
0.50950,,,0.8891970999,4.26982381
0.51000,,,1.499585915,3.964629402
0.51050,,,0.2788082845,3.964629402
0.51100,,,-2.162746977,3.049046179
0.51150,,,-3.688719016,1.523074141
0.51200,,,-3.688719016,0.6074909175
0.51250,,,-2.467941385,1.217879733
0.51300,,,-1.857552569,1.828268548
0.51350,,,-1.552358162,1.523074141
0.51400,,,-0.9419693463,1.523074141
0.51450,,,-0.0263861232,3.049046179
0.51500,,,0.2788082845,5.185407033
0.51550,,,0.2788082845,5.490601441
0.51600,,,-0.0263861232,4.26982381
0.51650,,,0.5840026922,3.964629402
0.51700,,,1.499585915,4.26982381
0.51750,,,2.109974731,5.185407033
0.51800,,,2.415169138,4.880212625
0.51850,,,2.720363546,4.26982381
0.51900,,,3.330752362,4.575018218
0.51950,,,3.635946769,5.795795848
0.52000,,,3.635946769,6.711379072
0.52050,,,3.330752362,7.321767887
0.52100,,,3.025557954,7.321767887
0.52150,,,2.415169138,6.711379072
0.52200,,,1.804780323,5.185407033
0.52250,,,2.109974731,4.26982381
0.52300,,,2.720363546,3.964629402
0.52350,,,1.194391508,3.354240587
0.52400,,,-2.162746977,1.828268548
0.52450,,,-4.909496646,1.217879733
0.52500,,,-4.299107831,2.438657364
0.52550,,,-2.162746977,3.964629402
0.52600,,,-1.247163754,4.26982381
0.52650,,,-2.773135793,3.354240587
0.52700,,,-4.299107831,2.438657364
0.52750,,,-4.604302239,3.049046179
0.52800,,,-4.909496646,3.354240587
0.52850,,,-6.130274277,2.133462956
0.52900,,,-7.0458575,0.3022965098
0.52950,,,-5.82507987,-0.918481121
0.53000,,,-3.383524608,-0.918481121
0.53050,,,-2.162746977,-0.002897897924
0.53100,,,-3.0783302,1.217879733
0.53150,,,-4.909496646,3.049046179
0.53200,,,-5.82507987,4.26982381
0.53250,,,-5.214691054,4.880212625
0.53300,,,-3.383524608,4.880212625
0.53350,,,-2.467941385,5.185407033
0.53400,,,-3.0783302,5.490601441
0.53450,,,-4.604302239,5.490601441
0.53500,,,-5.214691054,5.795795848
0.53550,,,-4.299107831,6.711379072
0.53600,,,-3.0783302,7.016573479
0.53650,,,-1.857552569,6.406184664
0.53700,,,-0.9419693463,5.795795848
0.53750,,,-0.3315805309,6.711379072
0.53800,,,-1.552358162,7.321767887
0.53850,,,-3.688719016,5.795795848
0.53900,,,-5.519885462,3.964629402
0.53950,,,-4.909496646,3.049046179
0.54000,,,-2.162746977,3.964629402
0.54050,,,0.8891970999,4.880212625
0.54100,,,3.025557954,4.575018218
0.54150,,,3.025557954,4.575018218
0.54200,,,1.804780323,5.490601441
0.54250,,,1.194391508,7.016573479
0.54300,,,0.5840026922,7.932156702
0.54350,,,0.8891970999,8.23735111
0.54400,,,1.194391508,8.23735111
0.54450,,,1.499585915,7.932156702
0.54500,,,1.499585915,6.406184664
0.54550,,,0.2788082845,4.575018218
0.54600,,,-2.467941385,3.659434994
0.54650,,,-6.435468685,2.743851771
0.54700,,,-8.571829539,2.133462956
0.54750,,,-7.351051908,2.133462956
0.54800,,,-4.299107831,2.743851771
0.54850,,,-1.552358162,3.659434994
0.54900,,,-0.0263861232,4.26982381
0.54950,,,0.8891970999,4.575018218
0.55000,,,2.415169138,5.185407033
0.55050,,,2.720363546,5.185407033
0.55100,,,1.804780323,4.880212625
0.55150,,,0.8891970999,4.575018218
0.55200,,,0.8891970999,4.880212625
0.55250,,,1.194391508,4.880212625
0.55300,,,0.5840026922,4.575018218
0.55350,,,0.2788082845,5.185407033
0.55400,,,1.194391508,6.100990256
0.55450,,,3.025557954,6.711379072
0.55500,,,3.330752362,6.711379072
0.55550,,,2.415169138,6.406184664
0.55600,,,0.8891970999,6.100990256
0.55650,,,-0.9419693463,4.575018218
0.55700,,,-3.383524608,2.743851771
0.55750,,,-5.82507987,1.828268548
0.55800,,,-6.130274277,3.049046179
0.55850,,,-4.909496646,4.880212625
0.55900,,,-4.299107831,5.185407033
0.55950,,,-4.909496646,4.575018218
0.56000,,,-5.214691054,4.26982381
0.56050,,,-4.604302239,4.575018218
0.56100,,,-3.688719016,4.575018218
0.56150,,,-2.467941385,4.26982381
0.56200,,,-1.552358162,3.964629402
0.56250,,,-1.247163754,3.964629402
0.56300,,,-2.162746977,3.354240587
0.56350,,,-2.773135793,2.133462956
0.56400,,,-1.857552569,1.828268548
0.56450,,,-0.6367749386,3.354240587
0.56500,,,-0.6367749386,4.880212625
0.56550,,,-2.467941385,4.880212625
0.56600,,,-2.773135793,3.964629402
0.56650,,,-1.247163754,3.964629402
0.56700,,,-0.0263861232,4.26982381
0.56750,,,-0.0263861232,4.575018218
0.56800,,,-1.552358162,3.659434994
0.56850,,,-0.9419693463,3.049046179
0.56900,,,0.8891970999,3.354240587
0.56950,,,2.415169138,3.964629402
0.57000,,,2.415169138,4.575018218
0.57050,,,2.109974731,5.185407033
0.57100,,,2.415169138,6.406184664
0.57150,,,3.635946769,7.321767887
0.57200,,,3.941141177,6.711379072
0.57250,,,3.941141177,5.185407033
0.57300,,,4.551529992,5.185407033
0.57350,,,6.077502031,5.490601441
0.57400,,,5.772307623,3.964629402
0.57450,,,3.025557954,1.523074141
0.57500,,,-0.6367749386,-0.3080923056
0.57550,,,-3.383524608,-0.3080923056
0.57600,,,-4.604302239,-0.3080923056
0.57650,,,-6.130274277,-1.528869936
0.57700,,,-7.656246316,-2.44445316
0.57750,,,-7.0458575,-1.223675529
0.57800,,,-3.383524608,1.217879733
0.57850,,,0.2788082845,3.049046179
0.57900,,,1.499585915,3.049046179
0.57950,,,0.5840026922,2.438657364
0.58000,,,0.8891970999,2.438657364
0.58050,,,2.415169138,2.743851771
0.58100,,,2.720363546,3.049046179
0.58150,,,1.194391508,2.743851771
0.58200,,,-0.0263861232,2.438657364
0.58250,,,1.499585915,2.133462956
0.58300,,,4.246335585,2.743851771
0.58350,,,6.382696439,3.049046179
0.58400,,,6.382696439,2.743851771
0.58450,,,5.467113215,2.438657364
0.58500,,,4.551529992,2.743851771
0.58550,,,3.635946769,3.659434994
0.58600,,,2.415169138,3.964629402
0.58650,,,0.2788082845,4.26982381
0.58700,,,-1.247163754,4.880212625
0.58750,,,-1.247163754,6.406184664
0.58800,,,0.2788082845,7.626962295
0.58850,,,0.8891970999,7.626962295
0.58900,,,-1.552358162,6.406184664
0.58950,,,-4.909496646,4.575018218
0.59000,,,-4.909496646,3.964629402
0.59050,,,-1.857552569,3.964629402
0.59100,,,0.8891970999,4.575018218
0.59150,,,1.194391508,4.575018218
0.59200,,,0.8891970999,3.964629402
0.59250,,,1.804780323,3.659434994
0.59300,,,3.025557954,4.880212625
0.59350,,,2.720363546,6.406184664
0.59400,,,1.499585915,6.100990256
0.59450,,,0.5840026922,4.880212625
0.59500,,,1.499585915,4.26982381
0.59550,,,2.415169138,4.575018218
0.59600,,,2.415169138,3.964629402
0.59650,,,1.499585915,3.049046179
0.59700,,,-0.0263861232,2.743851771
0.59750,,,-0.3315805309,3.354240587
0.59800,,,-0.0263861232,3.964629402
0.59850,,,0.8891970999,3.964629402
0.59900,,,2.109974731,4.26982381
0.59950,,,3.330752362,5.185407033
0.60000,,,4.551529992,5.795795848
0.60050,,,5.467113215,4.575018218
0.60100,,,5.772307623,3.659434994
0.60150,,,6.687890846,3.659434994
0.60200,,,6.993085254,3.964629402
0.60250,,,6.077502031,3.964629402
0.60300,,,3.330752362,3.354240587
0.60350,,,1.194391508,3.659434994
0.60400,,,0.2788082845,4.880212625
0.60450,,,-0.0263861232,5.490601441
0.60500,,,-0.0263861232,5.185407033
0.60550,,,-0.0263861232,5.490601441
0.60600,,,0.8891970999,5.795795848
0.60650,,,1.804780323,5.185407033
0.60700,,,2.109974731,4.26982381
0.60750,,,2.109974731,4.26982381
0.60800,,,2.415169138,4.880212625
0.60850,,,2.415169138,5.795795848
0.60900,,,1.499585915,5.795795848
0.60950,,,0.8891970999,5.490601441
0.61000,,,2.109974731,4.575018218
0.61050,,,3.635946769,3.354240587
0.61100,,,3.330752362,1.828268548
0.61150,,,1.804780323,2.133462956
0.61200,,,1.499585915,3.659434994
0.61250,,,3.941141177,3.964629402
0.61300,,,6.687890846,3.659434994
0.61350,,,7.908668477,3.354240587
0.61400,,,7.298279662,3.659434994
0.61450,,,5.772307623,3.659434994
0.61500,,,3.330752362,3.049046179
0.61550,,,0.8891970999,3.659434994
0.61600,,,-0.0263861232,4.575018218
0.61650,,,0.5840026922,4.880212625
0.61700,,,3.025557954,4.26982381
0.61750,,,4.8567244,3.964629402
0.61800,,,4.551529992,3.964629402
0.61850,,,3.330752362,3.964629402
0.61900,,,1.804780323,3.354240587
0.61950,,,0.2788082845,3.049046179
0.62000,,,-0.3315805309,3.049046179
0.62050,,,-0.0263861232,3.049046179
0.62100,,,0.5840026922,2.743851771
0.62150,,,0.2788082845,3.354240587
0.62200,,,-1.857552569,3.964629402
0.62250,,,-4.299107831,3.964629402
0.62300,,,-3.993913423,2.743851771
0.62350,,,-2.162746977,2.438657364
0.62400,,,-0.9419693463,3.964629402
0.62450,,,-0.6367749386,4.575018218
0.62500,,,-0.0263861232,3.964629402
0.62550,,,2.109974731,3.659434994
0.62600,,,3.635946769,4.880212625
0.62650,,,3.635946769,6.100990256
0.62700,,,3.025557954,5.185407033
0.62750,,,2.720363546,3.659434994
0.62800,,,2.720363546,3.659434994
0.62850,,,2.720363546,5.185407033
0.62900,,,3.330752362,5.795795848
0.62950,,,4.551529992,4.880212625
0.63000,,,4.8567244,3.964629402
0.63050,,,4.246335585,4.26982381
